date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-01,0.1254924088716507,0.3489208519458771,0.9899643063545228,-0.0575916245579719,0.1677525043487548,0.0412272289395332,1086.0,2250.0,777.0,1000.0,2525.0,1857.0,1106.0,,,,,,,,,,,
2021-01-02,0.0188363324850797,0.2289763838052749,3.5918972492218018,-0.0662837997078895,0.1034747958183288,0.0028676772490143,1224.0,1951.0,1172.0,1217.0,2228.0,1878.0,1192.0,,,,,,,,,,,
2021-01-03,0.0369181372225284,0.110598012804985,2.591991424560547,-0.030632808804512,0.0552994683384895,-0.0031055901199579,1926.0,2405.0,1800.0,1938.0,2557.0,1774.0,1053.0,,,,,,,,,,,
2021-01-04,0.0055003818124532,0.0170547235757112,-0.2624971568584442,0.0185652747750282,0.0175974983721971,0.0035581800621002,6628.0,6858.0,6509.0,6581.0,6608.0,5747.0,3883.0,,,,,,,,,,,
2021-01-05,0.0176719166338443,0.0093579171225428,-0.303850769996643,-0.0186469685286283,-0.0008966132882051,0.0045095826499164,5346.0,5447.0,5114.0,5298.0,5654.0,5669.0,4683.0,,,,,,,,,,,
2021-01-06,-0.0148964514955878,0.0051826257258653,-0.0331753566861152,0.0442251004278659,0.0188840199261903,-0.0044455421157181,4031.0,4073.0,4190.0,4067.0,3728.0,2284.0,1259.0,,,,,,,,,,,
2021-01-07,-0.0283826775848865,0.0375957861542701,-0.2553260624408722,0.019889373332262,0.0311570707708597,0.0060075093060731,4019.0,4333.0,4203.0,3971.0,4164.0,3104.0,2005.0,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,0.121652640402317,0.209267184138298,0.6467932462692261,-0.0726149082183837,0.090096578001976,0.0342555977404117,1570.0,2401.0,1148.0,1466.0,2777.0,2410.0,1561.0,,,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,0.0117352530360221,0.0867745503783226,-10.298013687133787,-0.0291625130921602,0.0420188717544078,0.0061481711454689,3273.0,3895.0,3158.0,3233.0,4129.0,2921.0,1758.0,,,,,,,,,,,
2021-01-16,-0.0288720652461051,0.0385551415383815,-0.2153383940458297,0.0088341422379016,0.0276660304516553,-0.0041130422614514,3753.0,4054.0,4009.0,3784.0,3983.0,2810.0,1717.0,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,0.0065709417685866,0.1102803722023963,6.075514793395996,-0.0726799666881561,0.0367134101688861,0.0175771974027156,2142.0,2673.0,2041.0,2068.0,3092.0,3080.0,2664.0,,,,,,,,,,,
2021-01-21,0.0284424386918544,0.0166290868073701,0.889894425868988,0.021379018202424,0.0183323696255683,0.010425716638565,6978.0,7214.0,6456.0,6834.0,6912.0,4919.0,3009.0,,,,,,,,,,,
2021-01-22,-0.000435824797023,-0.0003786034940276,0.0042321644723415,0.0564765073359012,0.0193515494465827,0.0040169362910091,9248.0,9241.0,9182.0,9174.0,8253.0,6475.0,4681.0,,,,,,,,,,,
2021-01-23,-0.0395715199410915,-0.0028388460632413,0.0122934412211179,0.0350877195596694,0.0104776471853256,-0.0017087276792153,7595.0,7552.0,8249.0,7621.0,7040.0,6152.0,4561.0,,,,,,,,,,,
2021-01-24,0.0200414657592773,0.04933537915349,-5.761194229125977,0.008351756259799,0.0342169478535652,0.0039141583256423,3719.0,4105.0,3545.0,3690.0,4037.0,3141.0,1957.0,,,,,,,,,,,
2021-01-25,-0.0036301233340054,0.0013222265988588,-0.0121050719171762,0.024693863466382,0.009604375809431,0.0003311038890387,7553.0,7573.0,7603.0,7548.0,7208.0,6391.0,4815.0,,,,,,,,,,,
2021-01-26,0.0209312252700328,0.0106859356164932,-1.0458167791366575,0.0314171463251113,0.018045537173748,0.0083501888439059,9721.0,9931.0,9168.0,9560.0,9326.0,7755.0,5496.0,,,,,,,,,,,
2021-01-27,0.0029211295768618,0.0125956628471612,-0.1536964923143386,0.0271712765097618,0.0177901070564985,0.0010506748221814,6193.0,6351.0,6144.0,6180.0,6015.0,5701.0,4185.0,,,,,,,,,,,
2021-01-28,0.0365398973226547,0.1171602755784988,6.968912124633789,-0.0241582654416561,0.0618531592190265,-0.0141050582751631,2027.0,2565.0,1938.0,2085.0,2692.0,2333.0,1546.0,,,,,,,,,,,
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,0.0159050021320581,0.0210226494818925,-1.759364366531372,0.0212304145097732,0.0210973657667636,0.0112076215445995,7218.0,7528.0,6837.0,7058.0,7215.0,5976.0,3877.0,,,,,,,,,,,
2021-02-01,-0.0030531713273376,0.0038432856090366,-0.0376743152737617,0.0740149766206741,0.0280002076178789,0.0017305030487477,8683.0,8750.0,8706.0,8653.0,7544.0,3688.0,2035.0,,,,,,,,,,,
2021-02-02,0.02193752117455,0.0245504565536975,9.060606002807615,0.0012035625986754,0.016029080376029,0.0099464422091841,5940.0,6239.0,5573.0,5823.0,6224.0,6061.0,4677.0,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,0.0038833473809063,0.0126375257968902,-0.1771202385425567,0.0120356613770127,0.0124209746718406,0.0037028640508651,6641.0,6811.0,6541.0,6592.0,6649.0,5856.0,3874.0,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,0.0063406457193195,0.0137792453169822,-0.1691629886627197,0.05190259963274,0.0271684266626834,-0.0023956443183124,6871.0,7063.0,6817.0,6904.0,6366.0,3416.0,1871.0,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,-0.0071996967308223,0.0179129932075738,-0.1384412497282028,0.0405968427658081,0.0259567722678184,-0.0056616449728608,5181.0,5370.0,5316.0,5240.0,4951.0,2511.0,1278.0,,,,,,,,,,,
2021-02-11,0.0088861566036939,0.0029267214704304,-0.0407378934323787,0.0507984273135662,0.019633799791336,0.0001107787757064,9028.0,9081.0,8867.0,9026.0,8203.0,6034.0,4529.0,,,,,,,,,,,
2021-02-12,-0.006950122769922,0.0251896809786558,-0.2096665501594543,0.0154308620840311,0.0216582603752613,-0.0041339397430419,4818.0,5067.0,4926.0,4858.0,4913.0,3950.0,2163.0,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,0.0108187850564718,0.0611154399812221,-13.260869979858398,-0.031989436596632,0.0256355535238981,0.012728146277368,4217.0,4766.0,4023.0,4111.0,5081.0,4955.0,4152.0,,,,,,,,,,,
