date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-06-10,20210610,宜兴,阴,28,24,38,1,东南风,2级,优,27.82,8.275,8.097,2.733,0.025,0.0406,0.644,418.656,50.68,0.0053,8959960.0
2021-06-11,20210611,宜兴,多云,32,23,90,2,东南风,2级,良,27.72,8.477,8.303,2.533,0.025,0.0396,0.702,400.213,26.28,0.00711,3490180.0
2021-06-12,20210612,宜兴,多云-雷阵雨,30,24,60,2,东南风,3级,良,28.54,8.654,8.769,3.279,0.025,0.0906,0.948,401.794,85.12,0.00563,15600000.0
2021-06-13,20210613,宜兴,阴-中雨,27,24,44,1,南风,1级,优,28.34,8.506,7.892,3.221,0.025,0.0579,0.657,410.23,49.72,0.00561,22700000.0
2021-06-14,20210614,宜兴,阴-小雨,30,26,40,1,东南风,2级,优,27.92,8.487,7.893,2.605,0.025,0.0467,0.679,406.391,37.65,0.0046,16800000.0
2021-06-15,20210615,宜兴,阴-小雨,35,23,39,1,西风,3级,优,28.31,8.674,8.738,2.98,0.025,0.0544,0.693,398.19,54.22,0.00393,12900000.0
2021-06-16,20210616,宜兴,阴-雷阵雨,28,23,36,1,东北风,2级,优,28.78,8.891,8.859,2.82,0.025,0.0461,0.624,401.882,45.72,0.00481,21700000.0
2021-06-17,20210617,宜兴,暴雨-小雨,28,24,48,1,东风,2级,优,28.43,8.92,8.466,2.799,0.025,0.0478,0.625,397.18,41.3,0.00508,33000000.0
2021-06-18,20210618,宜兴,阴-小雨,26,22,37,1,西北风,2级,优,27.98,8.682,7.245,3.078,0.025,0.0546,0.676,403.913,37.16,0.00654,5635800.0
2021-06-19,20210619,宜兴,中雨-阴,21,20,43,1,东南风,2级,优,27.0,8.576,7.22,3.598,0.0441,0.0803,0.727,398.965,54.4,0.00546,6180790.0
2021-06-20,20210620,宜兴,阴-多云,26,19,67,2,东南风,2级,良,25.82,8.438,6.859,3.184,0.025,0.0714,0.679,404.91,45.69,0.00562,9781430.0
2021-06-21,20210621,宜兴,多云-晴,30,22,80,2,东南风,2级,良,25.92,8.568,7.255,3.106,0.025,0.0648,0.676,402.187,44.43,0.00521,7530920.0
2021-06-22,20210622,宜兴,多云,31,21,83,2,东南风,3级,良,26.16,8.386,7.392,2.807,0.025,0.0498,0.593,409.17,43.29,0.00736,5572020.0
2021-06-23,20210623,宜兴,多云,32,22,74,2,东南风,3级,良,26.73,8.239,7.902,2.924,0.025,0.0597,0.652,405.321,44.68,0.00918,6021380.0
2021-06-24,20210624,宜兴,晴-多云,31,24,67,2,东南风,3级,良,27.24,8.233,7.756,2.659,0.025,0.0407,0.583,407.06,38.62,0.01319,6068850.0
2021-06-25,20210625,宜兴,阴-雷阵雨,31,24,57,2,东南风,3级,良,27.68,8.118,7.667,2.789,0.025,0.0615,0.609,408.377,66.83,0.01278,10200000.0
2021-06-26,20210626,宜兴,阴-小雨,27,24,45,1,东南风,3级,优,27.62,7.819,7.237,3.617,0.025,0.0701,0.771,411.817,76.07,0.00677,13900000.0
2021-06-27,20210627,宜兴,小雨,27,24,41,1,东南风,1级,优,27.24,7.752,7.099,2.753,0.025,0.0704,0.687,411.339,45.28,0.00543,13000000.0
2021-06-28,20210628,宜兴,阴-多云,30,24,44,1,东北风,2级,优,27.24,7.768,7.224,2.674,0.025,0.0501,0.672,413.914,36.9,0.00629,10500000.0
2021-06-29,20210629,宜兴,多云,31,25,58,2,东南风,3级,良,27.88,8.028,7.545,3.544,0.025,0.0734,0.722,406.551,56.34,0.00512,13700000.0
2021-06-30,20210630,宜兴,阴-多云,30,24,52,2,东南风,3级,良,28.54,8.38,8.642,3.476,0.025,0.062,0.844,402.033,65.25,0.00523,17300000.0
2021-07-01,20210701,宜兴,阴-中雨,31,25,40,1,东南风,3级,优,28.43,8.319,7.95,3.457,0.025,0.0582,0.744,410.816,57.23,0.00534,16700000.0
2021-07-02,20210702,宜兴,中雨,27,25,32,1,东南风,2级,优,28.71,8.389,8.139,2.82,0.0298,0.0277,0.713,410.41,63.31,0.00373,16900000.0
2021-07-03,20210703,宜兴,阴-大雨,31,25,27,1,西南风,3级,优,28.28,8.412,7.964,2.653,0.0267,0.0299,0.756,399.65,45.62,0.00316,22100000.0
2021-07-04,20210704,宜兴,大雨-小雨,26,24,39,1,东北风,2级,优,27.88,8.253,7.602,2.699,0.0253,0.0305,0.524,392.791,41.37,0.00465,14800000.0
2021-07-05,20210705,宜兴,阴-多云,31,27,62,2,南风,2级,良,27.14,7.928,7.076,2.987,0.0287,0.0351,0.943,386.647,52.87,0.00552,14100000.0
2021-07-06,20210706,宜兴,阴-多云,34,27,49,1,东风,1级,优,28.08,7.975,7.256,2.772,0.025,0.0474,0.922,388.946,37.19,0.0061,10600000.0
2021-07-07,20210707,宜兴,阴-小雨,37,27,44,1,西南风,2级,优,29.66,8.472,9.579,2.61,0.025,0.0492,,397.073,29.77,0.00611,14700000.0
2021-07-08,20210708,宜兴,大雨-小雨,30,25,34,1,西南风,2级,优,30.0,8.384,8.381,2.813,0.025,0.0599,,401.739,29.76,0.0075,14200000.0
2021-07-09,20210709,宜兴,小雨,31,27,28,1,西南风,2级,优,29.05,8.469,7.399,3.266,0.047,0.0875,0.783,401.866,45.65,0.00458,28900000.0
2021-07-10,20210710,宜兴,阴-多云,32,27,31,1,西南风,2级,优,28.74,8.763,9.179,3.588,0.025,0.0802,0.86,391.333,101.38,0.00588,91000000.0
2021-07-11,20210711,宜兴,阴-多云,34,28,51,2,东南风,2级,良,28.91,8.197,8.397,3.608,0.025,0.0944,1.663,390.144,50.24,0.00439,44700000.0
2021-07-12,20210712,宜兴,多云,37,28,62,2,南风,2级,良,30.04,8.961,12.615,3.191,0.025,0.0634,0.867,381.844,35.63,0.00655,26200000.0
2021-07-13,20210713,宜兴,阴-多云,36,29,44,1,南风,2级,优,31.42,9.559,15.3,3.347,0.025,0.0608,0.336,393.252,50.97,0.00547,41800000.0
2021-07-14,20210714,宜兴,多云,37,28,66,2,东南风,2级,良,31.59,9.028,10.217,3.047,0.025,0.069,0.29,397.361,40.19,0.0061,17600000.0
2021-07-15,20210715,宜兴,多云,35,29,52,2,东南风,3级,良,32.57,9.165,10.102,3.456,0.025,0.0902,0.695,395.348,51.89,0.00408,34800000.0
2021-07-16,20210716,宜兴,阴-多云,32,27,38,1,东南风,3级,优,32.18,9.08,7.996,3.881,0.025,0.0991,0.771,390.151,80.22,0.00352,67300000.0
2021-07-17,20210717,宜兴,阴-多云,30,27,34,1,东南风,3级,优,30.78,8.861,7.185,4.936,0.025,0.1379,1.523,360.197,136.93,0.0036,65600000.0
2021-07-18,20210718,宜兴,多云,32,26,36,1,东南风,3级,优,29.62,8.786,6.499,4.56,0.0277,0.1576,1.205,387.045,117.45,0.00335,34800000.0
2021-07-19,20210719,宜兴,多云,32,26,36,1,东南风,3级,优,29.56,8.525,6.669,4.998,0.0359,0.1668,1.048,396.42,102.84,0.00212,31100000.0
2021-07-20,20210720,宜兴,阴-多云,33,27,27,1,东南风,4级,优,30.07,8.141,6.759,4.289,0.0377,0.1488,1.027,403.948,116.17,0.00208,33800000.0
2021-07-21,20210721,宜兴,多云,33,26,32,1,东南风,3级,优,30.04,8.237,7.139,4.749,0.025,0.1231,0.895,407.594,104.6,0.00244,26500000.0
2021-07-22,20210722,宜兴,阴-多云,33,26,34,1,东风,3级,优,30.21,7.988,6.643,4.658,0.025,0.1314,0.914,366.274,138.69,0.00309,37200000.0
2021-07-23,20210723,宜兴,阴-小雨,33,26,29,1,东北风,3级,优,29.59,7.689,6.684,4.67,0.025,0.1651,1.026,420.276,98.94,0.00414,19900000.0
2021-07-24,20210724,宜兴,中雨,29,26,28,1,东北风,4级,优,29.45,7.719,6.839,3.622,0.025,0.1118,0.855,433.499,124.99,0.00218,20500000.0
2021-07-25,20210725,宜兴,中雨-大雨,27,25,17,1,北风,5级,优,28.34,7.781,7.026,3.947,0.025,0.1105,0.808,430.905,142.04,0.00197,19800000.0
2021-07-26,20210726,宜兴,中雨-大雨,27,25,15,1,东北风,5级,优,27.33,7.703,7.01,5.97,0.025,0.2014,0.997,396.285,249.92,0.00272,29500000.0
2021-07-27,20210727,宜兴,大雨,28,26,19,1,东南风,4级,优,26.66,7.717,7.13,6.222,0.025,0.235,1.446,400.632,257.63,0.00287,18900000.0
2021-07-28,20210728,宜兴,阴-多云,31,26,30,1,东南风,4级,优,26.5,7.67,7.279,5.374,0.025,0.2324,1.141,416.243,255.07,0.00348,16500000.0
2021-07-29,20210729,宜兴,多云,34,26,31,1,西风,3级,优,27.33,7.707,7.116,4.028,0.025,0.1315,0.788,427.39,129.19,0.00498,12200000.0
2021-07-30,20210730,宜兴,阴-多云,33,26,45,1,西南风,2级,优,28.31,7.565,6.166,3.533,0.025,0.1019,1.493,408.932,65.16,0.00182,9996570.0
2021-07-31,20210731,宜兴,多云,33,27,41,1,东南风,1级,优,29.15,7.543,6.555,2.817,0.025,0.0773,1.438,376.016,45.31,0.00453,3374530.0
2021-08-01,20210801,宜兴,多云,33,27,61,2,东北风,1级,良,29.8,7.897,7.293,2.63,0.025,0.0675,0.985,407.082,38.19,0.00785,5248990.0
2021-08-02,20210802,宜兴,阴-小雨,34,27,44,1,东风,2级,优,30.49,8.27,8.506,2.463,0.025,0.049,1.092,399.446,31.83,0.0122,6514480.0
2021-08-03,20210803,宜兴,阴-多云,32,27,24,1,东风,3级,优,30.84,8.296,7.909,2.926,0.025,0.0479,1.234,362.663,44.98,0.01372,9239710.0
2021-08-04,20210804,宜兴,多云,33,27,28,1,东南风,4级,优,30.88,8.004,6.698,2.781,0.025,0.0824,1.458,333.735,61.06,0.00756,6349660.0
2021-08-05,20210805,宜兴,多云,33,26,31,1,东南风,3级,优,30.78,7.94,6.426,3.43,0.025,0.0957,1.196,390.987,102.37,0.00603,8673470.0
2021-08-06,20210806,宜兴,多云,33,26,33,1,东南风,3级,优,30.14,7.405,6.569,3.413,0.025,0.1123,1.986,213.999,125.9,0.00696,8545820.0
2021-08-07,20210807,宜兴,阴-多云,33,26,39,1,东风,3级,优,30.25,7.467,6.54,2.997,0.025,0.0936,2.174,228.182,98.74,0.01005,5931760.0
2021-08-08,20210808,宜兴,多云,35,26,35,1,东北风,2级,优,30.39,7.547,6.563,3.115,0.025,0.0742,2.248,236.383,76.5,0.01866,6465350.0
2021-08-09,20210809,宜兴,阴-多云,33,27,57,2,东南风,2级,良,31.53,8.176,7.798,2.51,0.025,0.0642,2.108,236.831,65.46,0.01609,21200000.0
2021-08-10,20210810,宜兴,阴-小雨,31,26,49,1,东南风,2级,优,31.13,7.868,7.135,2.354,0.025,0.0514,2.124,230.637,54.53,0.00898,15100000.0
2021-08-11,20210811,宜兴,中雨,27,25,38,1,东南风,1级,优,30.78,7.808,6.794,2.749,0.025,0.0657,2.065,226.529,58.06,0.00572,6062230.0
2021-08-12,20210812,宜兴,阴-小雨,27,25,40,1,东北风,2级,优,29.8,7.482,6.42,2.585,0.025,0.0677,2.025,230.337,57.87,0.00457,4293090.0
2021-08-13,20210813,宜兴,暴雨-大雨,28,24,41,1,东北风,2级,优,29.32,7.426,6.211,2.54,0.025,0.0631,1.96,239.551,434.69,0.00381,4286560.0
2021-08-14,20210814,宜兴,阴-中雨,26,23,35,1,东北风,2级,优,28.24,7.435,6.697,2.938,0.025,0.0908,2.076,220.761,286.13,0.00394,4880370.0
2021-08-15,20210815,宜兴,大雨-小雨,26,23,33,1,东风,2级,优,27.4,7.595,6.951,2.389,0.025,0.0721,1.618,291.478,351.12,0.00383,3325830.0
2021-08-16,20210816,宜兴,阴-小雨,26,23,26,1,西北风,2级,优,26.75,7.545,6.958,2.599,0.025,0.075,1.612,293.614,568.36,0.00333,3590690.0
2021-08-17,20210817,宜兴,多云,32,22,35,1,东北风,2级,优,26.73,7.573,7.024,1.948,0.025,0.0475,1.436,307.495,39.8,,3573380.0
2021-08-18,20210818,宜兴,多云,31,24,53,2,东南风,2级,良,27.43,7.907,7.68,2.329,0.025,0.0421,1.433,291.575,34.67,,11100000.0
2021-08-19,20210819,宜兴,多云,32,25,74,2,东南风,2级,良,29.0,8.724,9.775,2.197,0.025,0.0258,1.151,321.675,22.36,0.0106,11800000.0
2021-08-20,20210820,宜兴,阴-中雨,31,26,50,1,东南风,2级,优,28.58,8.654,9.053,2.126,0.025,0.0233,0.992,321.251,22.31,0.01353,12900000.0
2021-08-21,20210821,宜兴,阴-多云,30,25,36,1,西北风,2级,优,28.98,7.737,7.766,1.942,0.025,0.0247,1.226,294.833,44.81,0.01383,9584550.0
2021-08-22,20210822,宜兴,阴-多云,32,26,57,2,东南风,2级,良,28.84,8.637,8.588,2.114,0.025,0.0328,0.883,280.158,255.99,0.01062,23500000.0
2021-08-23,20210823,宜兴,阴-多云,33,27,41,1,东南风,2级,优,29.49,8.935,9.698,2.24,0.025,0.0297,1.293,251.832,29.78,0.00727,30300000.0
2021-08-24,20210824,宜兴,小雨,29,25,36,1,西风,2级,优,29.87,8.587,7.912,2.328,0.025,0.038,1.318,259.221,25.16,0.00849,7472340.0
2021-08-25,20210825,宜兴,多云,32,25,38,1,西风,2级,优,29.52,8.922,8.007,2.225,0.025,0.0443,0.783,288.844,54.16,0.00893,71200000.0
2021-08-26,20210826,宜兴,阴-小雨,33,26,88,2,东南风,1级,良,30.18,9.051,10.906,2.091,0.025,0.0217,0.648,295.047,44.06,0.0053,74600000.0
2021-08-27,20210827,宜兴,阴-中雨,29,26,60,2,西北风,2级,良,30.14,8.591,7.169,2.379,0.025,0.0216,0.535,301.191,36.95,0.0058,34000000.0
2021-08-28,20210828,宜兴,阴-多云,32,25,71,2,北风,1级,良,29.97,8.682,7.509,2.085,0.025,0.0169,0.668,282.347,22.04,0.00637,10600000.0
2021-08-29,20210829,宜兴,阴-多云,33,26,76,2,东风,1级,良,30.21,8.993,8.652,2.344,0.025,0.0191,0.474,294.05,39.07,0.00572,32300000.0
2021-08-30,20210830,宜兴,雾-多云,34,27,47,1,东南风,2级,优,30.11,9.158,9.1,,0.025,0.0225,0.374,269.862,29.43,0.00435,14800000.0
2021-08-31,20210831,宜兴,多云,35,27,68,2,东南风,2级,良,30.42,9.235,9.19,22.303,0.025,0.0274,0.617,270.642,39.68,0.00592,24700000.0
2021-09-01,20210901,宜兴,多云-小雨,37,26,61,2,西北风,2级,良,31.34,9.437,10.077,22.296,0.025,0.0329,0.586,243.772,53.4,0.00585,114000000.0
2021-09-02,20210902,宜兴,多云,31,24,40,1,西北风,2级,优,31.24,9.207,8.373,17.175,0.0258,0.0504,0.601,221.914,57.23,0.00545,21500000.0
2021-09-03,20210903,宜兴,多云,30,25,33,1,东北风,2级,优,30.78,9.173,7.585,,0.025,0.0536,0.638,220.416,54.11,0.00644,48700000.0
2021-09-04,20210904,宜兴,多云,31,27,36,1,东南风,3级,优,30.32,8.852,5.811,14.784,0.0793,0.0708,0.796,218.385,150.88,0.00475,24000000.0
2021-09-05,20210905,宜兴,多云,33,25,55,2,西风,2级,良,29.87,7.89,5.391,15.535,0.032,0.0827,0.953,230.943,232.83,0.00501,41900000.0
2021-09-06,20210906,宜兴,多云,29,24,42,1,西北风,2级,优,30.07,8.143,5.84,3.21,0.0273,0.0819,0.989,230.313,271.22,0.01268,165000000.0
2021-09-07,20210907,宜兴,多云,29,23,32,1,西北风,2级,优,29.08,7.376,4.462,3.373,0.0435,0.0754,1.049,232.592,359.38,0.00603,59300000.0
2021-09-08,20210908,宜兴,多云-小雨,25,24,43,1,东南风,2级,优,28.24,8.589,7.458,2.557,0.0258,0.0573,0.655,257.939,103.17,0.00656,74700000.0
2021-09-09,20210909,宜兴,多云-雷阵雨,30,24,50,1,东南风,2级,优,27.4,8.416,6.06,2.736,0.0278,0.0609,0.66,245.172,92.12,0.00453,61200000.0
2021-09-10,20210910,宜兴,多云,34,25,72,2,北风,2级,良,27.75,8.417,7.349,2.815,0.0294,0.0546,0.746,264.902,56.61,0.00878,262000000.0
2021-09-11,20210911,宜兴,雾-多云,33,25,39,1,东风,3级,优,28.05,7.971,6.621,3.486,0.0298,0.0642,1.0,264.807,95.67,0.0609,57700000.0
2021-09-12,20210912,宜兴,多云-小雨,31,25,31,1,东北风,4级,优,28.58,8.478,7.679,4.064,0.025,0.0765,0.947,258.94,182.34,0.04763,37700000.0
2021-09-13,20210913,宜兴,多云-中雨,28,24,17,1,北风,4级,优,27.66,7.887,6.777,5.022,0.025,0.1227,1.008,255.873,477.99,0.05772,34000000.0
2021-09-14,20210914,宜兴,多云,28,23,34,1,西北风,4级,优,26.7,7.991,6.994,4.646,0.025,0.1318,0.845,251.359,521.71,0.15536,44900000.0
2021-09-15,20210915,宜兴,多云,29,22,39,1,西北风,3级,优,25.75,7.645,7.146,3.7,0.025,0.1208,0.716,255.873,222.79,0.30966,40200000.0
2021-09-16,20210916,宜兴,多云,29,20,30,1,西北风,2级,优,25.7,7.721,7.32,3.207,0.025,0.0923,0.644,270.94,94.31,0.45085,17300000.0
2021-09-17,20210917,宜兴,雾-多云,30,19,50,1,北风,2级,优,25.79,8.007,7.771,3.16,0.025,0.0955,0.674,268.96,87.16,0.23113,25600000.0
2021-09-18,20210918,宜兴,晴-多云,29,20,61,2,东南风,2级,良,26.48,8.577,9.06,2.846,0.0256,0.0854,0.744,287.366,439.12,0.03097,34800000.0
2021-09-19,20210919,宜兴,多云,30,25,64,2,东南风,3级,良,26.43,8.525,8.898,3.069,0.025,0.0945,0.716,275.297,455.96,0.00972,17500000.0
2021-09-20,20210920,宜兴,多云,28,20,38,1,西南风,3级,优,27.0,8.163,7.672,4.124,0.025,0.0995,0.9,286.32,552.53,0.01053,16900000.0
2021-09-21,20210921,宜兴,晴-多云,33,22,36,1,西南风,2级,优,26.5,7.768,7.097,3.348,0.025,0.0697,0.799,287.918,1400.73,0.01188,10400000.0
2021-09-22,20210922,宜兴,晴-多云,34,22,51,2,西南风,2级,良,27.08,8.009,7.075,3.15,0.025,0.0713,0.788,285.713,203.82,0.01037,15600000.0
2021-09-23,20210923,宜兴,雾-多云,33,23,66,2,东南风,2级,良,27.95,8.541,7.834,2.888,0.0255,0.0747,0.818,282.746,109.2,0.01442,67100000.0
2021-09-24,20210924,宜兴,多云,30,22,58,2,东南风,4级,良,27.84,8.35,8.577,3.132,0.0267,0.087,0.948,275.288,68.77,0.01151,11600000.0
2021-09-25,20210925,宜兴,多云,29,23,49,1,东南风,4级,优,27.04,8.026,7.475,4.899,0.025,0.1535,0.897,287.98,140.2,0.01122,16800000.0
2021-09-26,20210926,宜兴,多云,30,23,50,1,东南风,3级,优,26.23,7.84,7.475,4.36,0.025,0.1132,0.609,288.813,119.76,0.0144,14100000.0
2021-09-27,20210927,宜兴,晴-多云,34,24,61,2,东南风,2级,良,26.54,7.606,7.288,3.158,0.025,0.0768,0.625,272.916,102.28,0.00877,15500000.0
2021-09-28,20210928,宜兴,多云,31,25,71,2,东南风,2级,良,27.53,8.016,7.942,2.331,0.025,0.0482,0.476,273.435,42.49,0.01423,7667920.0
2021-09-29,20210929,宜兴,中雨-多云,28,19,36,1,西北风,2级,优,27.82,7.929,7.305,2.588,0.025,0.0523,0.558,273.522,50.82,0.01285,6979140.0
2021-09-30,20210930,宜兴,雾-多云,29,19,34,1,东北风,1级,优,27.04,7.727,6.894,3.117,0.0263,0.0523,0.772,294.726,70.48,0.01841,41900000.0
2021-10-01,20211001,宜兴,多云,29,22,50,1,东南风,1级,优,27.08,7.84,7.28,2.058,0.0257,0.0392,0.469,285.151,20.82,0.01336,9452600.0
2021-10-02,20211002,宜兴,雾-多云,31,22,57,2,东南风,3级,良,27.27,8.211,7.812,2.082,0.025,0.0362,0.456,278.496,24.25,0.01609,10900000.0
2021-10-03,20211003,宜兴,多云,31,23,52,2,东南风,3级,良,27.49,8.585,8.377,2.584,0.025,0.0651,0.447,277.58,52.0,0.01539,16800000.0
2021-10-04,20211004,宜兴,晴-多云,32,23,49,1,东南风,3级,优,27.14,7.919,7.285,2.67,0.0254,0.0493,0.609,282.725,67.79,0.01764,9917060.0
2021-10-05,20211005,宜兴,晴-多云,30,24,50,1,东南风,3级,优,27.04,7.775,7.122,3.104,0.0273,0.0635,0.709,288.383,97.7,0.02171,13000000.0
2021-10-06,20211006,宜兴,多云-小雨,30,24,48,1,东南风,3级,优,26.84,7.93,7.542,3.037,0.0252,0.0734,0.667,294.358,107.02,0.02351,15200000.0
2021-10-07,20211007,宜兴,多云,27,24,56,2,西南风,2级,良,27.2,7.789,7.629,2.582,0.025,0.0447,0.511,286.347,57.07,0.01708,12700000.0
2021-10-08,20211008,宜兴,雾-小雨,29,23,49,1,北风,2级,优,26.82,7.804,7.64,4.961,0.025,0.0392,0.651,294.091,38.53,0.01187,11700000.0
2021-10-09,20211009,宜兴,多云,30,23,29,1,东南风,3级,优,26.79,8.163,8.104,2.703,0.025,0.0314,0.466,299.031,36.04,0.0095,15000000.0
2021-10-10,20211010,宜兴,多云-中雨,32,19,39,1,东北风,3级,优,,,,,,,,,,,
2021-10-11,20211011,宜兴,多云,20,18,26,1,东北风,3级,优,26.98,8.143,7.498,7.513,0.025,0.0746,0.617,291.547,110.39,0.00842,13000000.0
2021-10-12,20211012,宜兴,多云,23,20,32,1,东北风,3级,优,23.41,7.573,7.581,5.585,0.025,0.0912,0.594,293.05,158.64,0.01219,14600000.0
2021-10-13,20211013,宜兴,中雨-多云,24,23,30,1,东北风,3级,优,22.16,7.574,7.946,5.053,0.025,0.0609,0.618,294.586,144.77,0.01822,8671870.0
2021-10-14,20211014,宜兴,雾-多云,27,22,29,1,东南风,2级,优,22.09,7.433,7.543,4.117,0.025,0.0675,0.759,291.514,81.81,0.00893,7439210.0
2021-10-15,20211015,宜兴,小雨-中雨,21,17,22,1,西北风,3级,优,24.25,8.326,8.32,2.729,0.025,0.0452,0.719,291.557,28.2,0.00808,2787000.0
2021-10-16,20211016,宜兴,中雨-多云,17,11,21,1,北风,4级,优,22.36,7.494,7.726,5.064,0.025,0.0924,0.819,287.058,71.26,0.00841,6282120.0
2021-10-17,20211017,宜兴,多云,17,10,25,1,东北风,3级,优,19.72,7.559,8.468,7.349,0.025,0.1412,0.79,295.383,240.42,0.01844,10800000.0
2021-10-18,20211018,宜兴,多云,17,10,41,1,东南风,2级,优,18.56,7.603,8.804,4.271,0.025,0.1187,0.792,322.297,182.09,0.02094,9178310.0
2021-10-19,20211019,宜兴,雾-小雨,18,12,57,2,西北风,2级,良,18.25,7.564,8.63,3.894,0.025,0.0722,,320.857,130.49,0.02531,7673230.0
2021-10-20,20211020,宜兴,中雨,13,9,33,1,东北风,3级,优,17.61,7.573,8.915,3.944,0.025,0.0747,,316.554,132.43,0.0319,5577060.0
2021-10-21,20211021,宜兴,雾-多云,17,10,50,1,西北风,2级,优,16.56,7.509,9.085,4.012,0.025,0.0648,,318.486,138.05,0.03531,5096810.0
2021-10-22,20211022,宜兴,多云,18,9,100,2,西北风,2级,良,16.09,7.525,9.263,3.254,0.025,0.0471,0.801,317.66,96.17,0.00863,6175760.0
2021-10-23,20211023,宜兴,多云,20,12,88,2,东北风,2级,良,16.11,7.548,9.358,3.015,0.025,0.0418,0.784,311.709,72.47,0.00898,4242590.0
2021-10-24,20211024,宜兴,多云,21,11,44,1,东北风,2级,优,17.22,7.756,9.74,3.311,0.025,0.0424,0.849,306.743,70.01,0.00978,8673020.0
2021-10-25,20211025,宜兴,雾-多云,20,12,55,2,东风,2级,良,17.49,7.539,9.112,2.915,0.025,0.0439,0.945,307.049,56.51,0.00452,7033990.0
2021-10-26,20211026,宜兴,雾-多云,20,12,53,2,东南风,2级,良,18.45,7.834,9.43,2.991,0.025,0.0458,0.839,311.132,46.32,0.00702,4683180.0
2021-10-27,20211027,宜兴,多云,21,12,74,2,东北风,2级,良,18.75,7.645,9.14,3.014,0.025,0.0368,1.116,307.425,26.29,0.01454,3937440.0
2021-10-28,20211028,宜兴,雾-多云,18,12,48,1,东风,2级,优,18.56,7.998,9.525,3.25,0.025,0.041,1.02,328.154,39.58,0.00874,8220990.0
2021-10-29,20211029,宜兴,晴-多云,21,12,56,2,东风,2级,良,18.99,8.084,9.671,3.093,0.025,0.0389,0.9,327.907,36.6,,3586790.0
2021-10-30,20211030,宜兴,多云,23,12,81,2,东北风,1级,良,18.93,8.102,9.787,3.289,0.025,0.0379,0.956,334.042,34.97,0.00192,4743660.0
2021-10-31,20211031,宜兴,多云,22,12,67,2,东南风,2级,良,19.59,8.29,10.259,3.318,0.025,0.0343,1.217,333.403,17.17,0.00707,6034260.0
2021-11-01,20211101,宜兴,多云,22,14,72,2,东南风,2级,良,20.11,8.678,11.33,3.337,0.025,0.0333,0.973,339.172,14.47,0.02692,6193730.0
2021-11-02,20211102,宜兴,多云,19,11,65,2,东风,2级,良,19.72,8.309,10.33,3.928,0.025,0.0426,1.408,351.553,20.85,0.00974,5856180.0
2021-11-03,20211103,宜兴,多云,20,14,60,2,东南风,2级,良,19.43,8.326,9.775,3.1,0.025,0.0487,1.355,353.495,50.45,0.00727,9789650.0
2021-11-04,20211104,宜兴,多云-中雨,20,16,53,2,东南风,3级,良,19.38,7.998,8.759,2.991,0.025,0.0242,1.073,328.826,35.91,0.0072,8240920.0
2021-11-05,20211105,宜兴,雾-多云,21,17,34,1,东南风,2级,优,19.43,7.904,8.789,3.729,0.025,0.0443,1.454,339.254,70.45,0.00225,6558400.0
2021-11-06,20211106,宜兴,小雨-多云,19,14,25,1,东北风,2级,优,19.72,7.844,8.493,3.124,0.025,0.0355,1.143,327.413,54.04,0.00195,5161280.0
2021-11-07,20211107,宜兴,中雨-小雨,20,3,31,1,西风,4级,优,19.64,7.559,7.926,3.573,0.025,0.0316,1.585,348.755,68.92,0.00088,12400000.0
2021-11-08,20211108,宜兴,多云,9,2,28,1,西北风,4级,优,17.15,7.659,8.822,6.944,0.025,0.1024,1.218,321.956,186.07,,7039430.0
2021-11-09,20211109,宜兴,多云,14,6,46,1,西风,3级,优,14.15,7.719,9.399,4.043,0.025,0.0377,0.825,294.846,105.62,0.00336,27500000.0
2021-11-10,20211110,宜兴,晴-多云,16,6,45,1,西风,3级,优,13.5,7.741,9.684,3.321,0.025,0.0362,0.817,301.537,73.12,0.00689,9729500.0
2021-11-11,20211111,宜兴,多云,17,4,53,2,西风,3级,良,13.0,7.56,9.711,3.472,0.025,0.0429,0.634,307.098,116.27,0.00385,5844370.0
2021-11-12,20211112,宜兴,多云,18,8,53,2,西风,2级,良,13.13,7.721,10.013,2.757,0.025,0.0347,0.625,310.739,52.65,0.0043,5771890.0
2021-11-13,20211113,宜兴,雾-多云,20,7,73,2,西南风,2级,良,13.34,7.544,10.089,2.958,0.025,0.0243,0.766,315.884,35.3,0.0022,4764960.0
2021-11-14,20211114,宜兴,晴-多云,21,6,70,2,西南风,2级,良,13.43,7.563,9.828,2.396,0.025,0.026,0.612,316.877,51.89,0.00225,9002200.0
2021-11-15,20211115,宜兴,雾-多云,19,8,81,2,东南风,2级,良,13.69,8.262,11.366,2.949,0.025,0.0227,0.905,366.81,23.29,0.00129,5653350.0
2021-11-16,20211116,宜兴,雾-多云,18,9,90,2,东南风,2级,良,14.06,8.237,11.527,2.848,0.025,0.0222,0.997,371.483,25.69,0.00499,3909070.0
2021-11-17,20211117,宜兴,雾-多云,16,9,85,2,东南风,2级,良,14.38,7.982,10.968,2.972,0.025,0.026,1.361,421.257,41.27,0.00569,17600000.0
2021-11-18,20211118,宜兴,多云,18,9,71,2,东南风,2级,良,14.97,8.292,11.05,2.941,0.025,0.0277,1.213,403.131,12.87,0.00363,3119160.0
